order_id,order_date,customer_name,customer_email,customer_phone,state,platform,category,product_name,unit_price,quantity,discount_pct,total_amount,payment_method,customer_age,customer_gender,customer_segment,rating,delivery_days,returned
ORD-100586,2024-12-15,Customer_76,customer586@example.com,08087745124,Rivers,Flutterwave Store,Phones & Tablets,Samsung Galaxy A55,337569.1,3,20,810165.84,Card,21,Female,VIP,5,10,False
ORD-100587,2024-12-16,Customer_7,customer587@example.com,0883657796,Delta,WhatsApp Commerce,Groceries,Honeywell Flour 10kg,5046.42,1,15,4289.46,Bank Transfer,,Female,VIP,3,9,False
ORD-100588,2024-12-17,CUSTOMER_13,customer588@example.com,08034770490,Rivers,Konga,Books,Nigerian Law Reports,7655.41,3,20,18372.98,Bank Transfer,,Male,Regular,4,4,False
ORD-100589,2024-12-18,Customer_4,customer589@example.com,08018320158,Anambra,Jiji,Furniture,6ft Orthopedic Mattress,401654.14,1,0,401654.14,POS,24,Male,VIP,5,10,False
ORD-100590,2024-12-20,Customer_50,customer590@example.com,08048673754,Anambra,Jiji,Electronics,Samsung Smart TV,234428.13,2,0,468856.26,POS,64,Female,New,2,10,False
ORD-100591,2024-12-21,,customer591@example.com,08024863641,Kano,Konga,Beauty,Maybelline Mascara,24809.63,1,10,22328.67,POS,44,Female,New,,10,True
ORD-100592,2024-12-22,Customer_12,customer592@example.com,08075761585,Kaduna,WhatsApp Commerce,Furniture,Computer Work Desk,159830.9,5,10,719239.05,POS,28,Male,Regular,1,9,False
ORD-100593,2024-12-23,Customer_65,customer593@example.com,08024092788,Oyo,WhatsApp Commerce,Books,ICAN Study Pack,5078.83,2,0,10157.66,Pay on Delivery,62,Female,VIP,2,11,False
ORD-100594,2024-12-24,Customer_27,customer594@example.com,08034205918,Anambra,Flutterwave Store,Books,WAEC Past Questions,5345.55,3,5,15234.82,USSD,,Male,VIP,2,7,False
ORD-100595,2024-12-26,Customer_50,customer595@example.com,08069157145,,Flutterwave Store,Books,ACCA F3 Textbook,6230.78,2,0,-999,POS,60,Male,New,5,2,False
ORD-100596,2024-12-27,Customer_77,customer596@example.com,08052107045,Kano,Jiji,Furniture,L-Shape Office Sofa,422099.08,2,0,844198.16,Card,47,Female,New,2,9,False
ORD-100597,N/A,Customer_17,customer597@example.com,08016146230,Imo,Flutterwave Store,Sports,Kettlebell 20kg,30587.67,2,0,61175.34,Bank Transfer,63,Male,VIP,4,4,False
ORD-100598,2024-12-29,Customer_72,customer598@example.com,08094712693,Oyo,Konga,Books,Nigerian Law Reports,9580.8,3,20,22993.92,POS,37,Female,Premium,3,8,False
ORD-100599,2024-12-31,Customer_32,notanemail,08003955954,Oyo,Jiji,Phones & Tablets,Samsung Galaxy A55,345062.29,5,15,1466514.73,Card,,Female,New,2,7,False
ORD-100261,2023-11-15,Customer_75,,08049857909,Delta,Flutterwave Store,Phones & Tablets,iPhone 15 128GB,434662.45,2,0,869324.9,Bank Transfer,51,Female,Regular,2,10,True
ORD-100132,2023-06-10,Customer_63,customer132@example.com,08012994931,Oyo,Konga,Electronics,Samsung Smart TV,261528.05,1,0,261528.05,POS,19,Male,Regular,5,11,False
ORD-100575,2024-12-01,Customer_87,customer575@example.com,08031775780,Delta,Jumia,Phones & Tablets,Tecno Spark 20 Pro,769997.12,4,5,2925989.06,USSD,57,Male,Regular,2,8,False
ORD-100454,2024-07-07,Customer_88,customer454@example.com,08042225321,Delta,WhatsApp Commerce,Furniture,Wardrobe 4-Door,39868.6,4,10,143526.96,Bank Transfer,27,Male,VIP,4,5,True
ORD-100337,2024-02-15,Customer_84,customer337@example.com,08096483210,Kano,Konga,Groceries,Golden Penny Rice 25kg,4437.74,1,5,,Pay on Delivery,27,Male,Premium,4,10,False
ORD-100580,2024-12-07,Customer_6,customer580@example.com,08028680423,Oyo,Jumia,Phones & Tablets,Samsung Galaxy A55,622308.77,2,0,1244617.54,POS,52,Male,VIP,3,12,False
ORD-100316,2024-01-21,Customer_83,customer316@example.com,08034700883,XXX,WhatsApp Commerce,Groceries,Titus Sardine 50pcs,7131.49,3,5,20324.75,Bank Transfer,27,Male,VIP,3,12,False
ORD-100439,2024-06-19,Customer_28,customer439@example.com,0885616305,Kano,Jiji,Groceries,Golden Penny Rice 25kg,507.72,2,0,1015.44,USSD,33,Female,New,2,8,False
ORD-100053,2023-03-06,Customer_45,customer53@example.com,08017145700,Rivers,Konga,Books,Nigerian Law Reports,9708.13,1,5,9222.72,Bank Transfer,23,Male,Regular,5,2,False
ORD-100397,2024-04-28,Customer_37,customer397@example.com,08094853613,Imo,WhatsApp Commerce,Phones & Tablets,Xiaomi Redmi Note 13,35856.89,4,15,121913.43,POS,39,Female,Premium,3,13,True
ORD-100060,N/A,Customer_45,customer60@example.com,08053284659,Delta,Flutterwave Store,Groceries,Golden Penny Rice 25kg,4106.28,4,20,13140.1,Card,38,Female,New,1,1,False
ORD-100585,2024-12-13,Customer_69,customer585@example.com,08099995043,Imo,Konga,Sports,Nigeria Football Jersey,6439.15,3,0,19317.45,Bank Transfer,38,Female,New,1,11,True
ORD-100496,"August 27, 2024",Customer_9,customer496@example.com,08072019965,Abuja,WhatsApp Commerce,Groceries,Golden Penny Rice 25kg,1621.85,3,0,4865.55,Card,40,Male,VIP,4,2,True
ORD-100272,2023-11-28,Customer_40,,08016389143,Delta,Flutterwave Store,Beauty,Maybelline Mascara,20256.24,2,0,40512.48,Bank Transfer,29,Female,Regular,5,1,False
ORD-100278,2023-12-05,Customer_93,customer278@example.com,08073374540,Anambra,WhatsApp Commerce,Electronics,Hisense Chest Freezer,308682.9,3,5,879746.26,USSD,23,Female,VIP,5,9,False
ORD-100277,2023-12-04,,customer277@example.com,08079825606,Oyo,Flutterwave Store,Phones & Tablets,Xiaomi Redmi Note 13,361515.05,3,15,921863.38,USSD,43,Female,Premium,3,2,True
ORD-100404,2024-05-07,Customer_29,customer404@example.com,08082026640,Delta,Flutterwave Store,Beauty,Neutrogena Body Lotion,14348.23,2,0,28696.46,Pay on Delivery,61,Female,Premium,2,4,False
ORD-100354,07/03/2024,Customer_88,customer354@example.com,08030900030,Rivers,Flutterwave Store,Beauty,Nivea Fair & Lovely,21423.08,2,20,34276.93,USSD,33,Male,Regular,5,5,False
ORD-100369,2024-03-25,Customer_68,notanemail,08043876743,Anambra,Jiji,Sports,Adidas Running Sneakers,10197.49,2,10,18355.48,USSD,29,Male,VIP,5,7,False
ORD-100306,2024-01-08,Customer_99,customer306@example.com,08097158057,Lagos,WhatsApp Commerce,Books,WAEC Past Questions,11031.66,5,15,46884.56,Pay on Delivery,32,Female,New,3,9,False
ORD-100243,2023-10-24,Customer_28,customer243@example.com,08096372041,Abuja,Konga,Electronics,LG Air Conditioner,247213.7,3,5,704559.04,POS,,Female,Regular,5,11,True
ORD-100538,2024-10-17,Customer_24,customer538@example.com,08083684143,Rivers,Jumia,Furniture,Wardrobe 4-Door,474991.47,1,0,474991.47,Pay on Delivery,34,Female,New,1,5,True
ORD-100388,2024-04-17,Customer_80,customer388@example.com,08059755367,Imo,WhatsApp Commerce,Electronics,Hisense Chest Freezer,78389.22,4,15,266523.35,POS,57,Male,New,1,10,True
ORD-100544,2024-10-24,Customer_95,customer544@example.com,0848230351,Imo,Jiji,Electronics,LG Air Conditioner,200255.49,1,0,200255.49,Pay on Delivery,58,Male,Premium,3,7,False
ORD-100097,2023-04-29,Customer_17,customer97@example.com,08030325671,Anambra,WhatsApp Commerce,Books,Nigerian Law Reports,6567.73,3,0,19703.19,Bank Transfer,48,Male,New,3,4,False
ORD-100552,2024-11-03,Customer_38,customer552@example.com,08008080115,Lagos,Konga,Furniture,6ft Orthopedic Mattress,306807.36,1,5,291466.99,Bank Transfer,999,Male,VIP,5,13,False
ORD-100470,2024-07-26,Customer_5,customer470@example.com,08096221839,Delta,Jiji,Furniture,Wardrobe 4-Door,283035.58,1,0,283035.58,USSD,43,Female,Premium,,8,True
ORD-100422,2024-05-29,Customer_26,customer422@example.com,08069055517,Kano,WhatsApp Commerce,Phones & Tablets,iPhone 15 128GB,624802.98,4,0,0,USSD,41,Female,New,4,999,False
ORD-100344,2024-02-24,Customer_49,customer344@example.com,08030717575,Delta,Konga,Groceries,Dangote Semolina 10kg,5172.03,3,0,15516.09,POS,49,Male,Premium,5,8,False
ORD-100551,2024-11-02,Customer_42,customer551@example.com,08098952330,Lagos,Jumia,Books,ICAN Study Pack,9028.13,4,0,36112.52,Card,53,Male,Regular,5,,False
