order_id,order_date,customer_name,customer_email,customer_phone,state,platform,category,product_name,unit_price,quantity,discount_pct,total_amount,payment_method,customer_age,customer_gender,customer_segment,rating,delivery_days,returned,customer_phone_clean,total_recalc,order_year,order_month,order_monthname,order_quarter,age_group,is_high_value,discount_tier
ORD-100403,2024-06-05,Customer_100,customer403@example.com,8078225905.0,Kaduna,Flutterwave Store,Electronics,Scanfrost Refrigerator,124355.25,5,0,621776.25,Bank Transfer,26.0,Male,New,3.0,12.0,True,INVALID,621776.25,2024,6,June,Q2,26-35,True,No Discount
ORD-100404,2024-07-05,Customer_29,customer404@example.com,8082026640.0,Delta,Flutterwave Store,Beauty,Neutrogena Body Lotion,14348.23,2,0,28696.46,Pay On Delivery,61.0,Female,Premium,2.0,4.0,False,INVALID,28696.46,2024,7,July,Q3,56-65,False,No Discount
ORD-100405,2024-08-05,Customer_60,customer405@example.com,8079991923.0,Abuja,Jiji,Books,Nigerian Law Reports,2451.11,4,20,7843.55,Card,34.0,Male,Vip,5.0,8.0,False,INVALID,7843.552000000001,2024,8,August,Q3,26-35,False,20%+
ORD-100406,2024-09-05,Customer_29,no-email@placeholder.ng,8042915760.0,Abuja,Konga,Phones & Tablets,Infinix Hot 40 Pro,323171.95,2,15,549392.32,Pay On Delivery,26.0,Female,New,5.0,2.0,False,INVALID,549392.3150000001,2024,9,September,Q3,26-35,True,15-19%
ORD-100407,2024-11-05,Customer_58,customer407@example.com,8058868748.0,Abuja,Whatsapp Commerce,Beauty,Mac Foundation,1019.55,2,0,2039.1,Pay On Delivery,41.5,Female,Regular,5.0,10.0,False,INVALID,2039.1,2024,11,November,Q4,36-45,False,No Discount
ORD-100408,2024-12-05,Customer_48,customer408@example.com,8076890860.0,Enugu,Flutterwave Store,Books,Jamb Cbt Practice Book,10041.74,1,15,8535.48,Bank Transfer,61.0,Male,Vip,2.0,9.0,False,INVALID,8535.479,2024,12,December,Q4,56-65,False,15-19%
ORD-100409,2023-01-01,Customer_23,customer409@example.com,8078597553.0,Kaduna,Whatsapp Commerce,Phones & Tablets,Tecno Spark 20 Pro,133263.27,4,10,479747.77,Bank Transfer,60.0,Male,Regular,5.0,7.0,False,INVALID,479747.772,2023,1,January,Q1,56-65,True,10-14%
ORD-100410,2023-01-01,Customer_27,customer410@example.com,8022445457.0,Lagos,Jiji,Groceries,Dangote Semolina 10Kg,2625.07,1,5,2493.82,Pos,16.0,Female,Regular,5.0,13.0,False,INVALID,2493.8165,2023,1,January,Q1,Under 18,False,0-9%
ORD-100411,2023-01-01,Customer_95,customer411@example.com,8054082186.0,Rivers,Jumia,Beauty,Nivea Fair & Lovely,1245.95,5,15,5295.29,Pay On Delivery,55.0,Female,Vip,3.0,7.0,False,INVALID,5295.287499999999,2023,1,January,Q1,46-55,False,15-19%
ORD-100412,2023-01-01,Customer_7,customer412@example.com,8030380924.0,Rivers,Flutterwave Store,Phones & Tablets,Xiaomi Redmi Note 13,365664.2,3,0,1096992.6,Pay On Delivery,59.0,Male,Regular,1.0,1.0,False,INVALID,1096992.6,2023,1,January,Q1,56-65,True,No Discount
ORD-100413,2023-01-01,Customer_49,customer413@example.com,877623802.0,Kaduna,Jiji,Electronics,Hisense Chest Freezer,296440.7,4,15,1007898.38,Ussd,34.0,Female,Vip,1.0,12.0,False,INVALID,1007898.38,2023,1,January,Q1,26-35,True,15-19%
ORD-100414,2023-01-01,Customer_54,customer414@example.com,8001372955.0,Abuja,Whatsapp Commerce,Groceries,Dangote Semolina 10Kg,3441.13,2,10,6194.03,Ussd,27.0,Male,Vip,3.0,2.0,False,INVALID,6194.034000000001,2023,1,January,Q1,26-35,False,10-14%
ORD-100415,2023-01-01,Customer_68,customer415@example.com,8038519517.0,Rivers,Jiji,Electronics,Lg Air Conditioner,75131.6,3,20,180315.84,Card,23.0,Male,Premium,3.0,4.0,True,INVALID,180315.84000000003,2023,1,January,Q1,18-25,True,20%+
ORD-100416,2023-01-01,Customer_78,customer416@example.com,8077530678.0,Lagos,Jiji,Furniture,6Ft Orthopedic Mattress,383006.95,1,5,363856.6,Card,23.0,Male,New,3.0,4.0,False,INVALID,363856.6025,2023,1,January,Q1,18-25,True,0-9%
ORD-100417,2023-01-01,Customer_42,customer417@example.com,8034904526.0,Rivers,Jiji,Fashion,Ankara Midi Dress,36024.3,2,0,72048.6,Ussd,60.0,Female,Regular,1.0,11.0,False,INVALID,72048.6,2023,1,January,Q1,56-65,True,No Discount
ORD-100418,2023-01-01,Customer_74,customer418@example.com,898361644.0,Lagos,Jiji,Beauty,Dark & Lovely Relaxer,5004.83,2,10,9008.69,Card,27.0,Male,Regular,5.0,3.0,False,INVALID,9008.694,2023,1,January,Q1,26-35,False,10-14%
ORD-100419,2023-01-01,Customer_59,customer419@example.com,8019379180.0,Abuja,Jiji,Phones & Tablets,Xiaomi Redmi Note 13,624703.39,1,5,593468.22,Pay On Delivery,41.5,Male,New,3.0,7.0,False,INVALID,593468.2204999999,2023,1,January,Q1,36-45,True,0-9%
ORD-100420,2023-01-01,Customer_44,customer420@example.com,8056284438.0,Abuja,Jiji,Fashion,Ankara Midi Dress,42760.16,1,15,36346.14,Bank Transfer,48.0,Female,New,3.0,12.0,False,INVALID,36346.136,2023,1,January,Q1,46-55,False,15-19%
ORD-100421,2023-01-01,Customer_98,customer421@example.com,8031823697.0,Imo,Konga,Fashion,Men Agbada Set,9571.05,2,20,15313.68,Pay On Delivery,60.0,Male,New,3.0,8.0,True,INVALID,15313.68,2023,1,January,Q1,56-65,False,20%+
ORD-100422,2023-01-01,Customer_26,customer422@example.com,8069055517.0,Kano,Whatsapp Commerce,Phones & Tablets,Iphone 15 128Gb,624802.98,4,0,64540.42,Ussd,41.0,Female,New,4.0,7.0,False,INVALID,2499211.92,2023,1,January,Q1,36-45,False,No Discount
ORD-100423,2023-01-01,Customer_23,customer423@example.com,8013885830.0,Enugu,Jumia,Groceries,Dangote Semolina 10Kg,5814.29,1,20,4651.43,Pos,54.0,Female,New,3.0,4.0,True,INVALID,4651.432,2023,1,January,Q1,46-55,False,20%+
ORD-100424,2023-01-01,Customer_73,customer424@example.com,8078951582.0,Delta,Whatsapp Commerce,Beauty,Neutrogena Body Lotion,12260.49,5,0,61302.45,Pos,41.5,Male,Premium,1.0,3.0,False,INVALID,61302.45,2023,1,January,Q1,36-45,False,No Discount
ORD-100425,2024-01-06,Customer_8,customer425@example.com,8041698643.0,Delta,Flutterwave Store,Furniture,Glass Centre Table,52512.22,2,0,105024.44,Ussd,20.0,Female,Vip,3.0,2.0,False,INVALID,105024.44,2024,1,January,Q1,18-25,True,No Discount
ORD-100426,2024-03-06,Customer_53,customer426@example.com,8079999904.0,Anambra,Flutterwave Store,Electronics,Scanfrost Refrigerator,40022.63,3,20,96054.31,Pay On Delivery,23.0,Female,New,4.0,12.0,False,INVALID,96054.31199999999,2024,3,March,Q1,18-25,True,20%+
ORD-100427,2024-04-06,Customer_14,customer427@example.com,8069758566.0,Enugu,Whatsapp Commerce,Books,Acca F3 Textbook,10406.08,1,5,64540.42,Card,40.0,Female,Premium,2.0,13.0,False,INVALID,9885.776,2024,4,April,Q2,36-45,False,0-9%
ORD-100428,2024-05-06,Customer_71,customer428@example.com,8003676236.0,Abuja,Jiji,Electronics,Lg Air Conditioner,346699.7,2,0,693399.4,Card,42.0,Male,New,5.0,6.0,False,INVALID,693399.4,2024,5,May,Q2,36-45,True,No Discount
ORD-100429,2024-06-06,Customer_7,missing@,8058867500.0,Delta,Konga,Books,Acca F3 Textbook,8501.36,1,0,8501.36,Pos,61.0,Male,New,3.0,13.0,True,INVALID,8501.36,2024,6,June,Q2,56-65,False,No Discount
ORD-100430,2024-08-06,Customer_9,customer430@example.com,8070175911.0,Lagos,Jumia,Electronics,Lg Air Conditioner,164396.03,2,5,312352.46,Ussd,38.0,Male,Regular,4.0,4.0,False,INVALID,312352.457,2024,8,August,Q3,36-45,True,0-9%
ORD-100431,2024-09-06,Customer_3,customer431@example.com,8047683931.0,Anambra,Jiji,Phones & Tablets,Xiaomi Redmi Note 13,530393.84,3,0,1591181.52,Ussd,45.0,Female,Regular,4.0,6.0,False,INVALID,1591181.52,2024,9,September,Q3,36-45,True,No Discount
ORD-100432,2024-10-06,Customer_78,customer432@example.com,8006426120.0,Rivers,Whatsapp Commerce,Furniture,L-Shape Office Sofa,307338.03,2,20,64540.42,Bank Transfer,60.0,Male,Regular,2.0,2.0,False,INVALID,491740.84800000006,2024,10,October,Q4,56-65,False,20%+
ORD-100433,2023-01-01,Customer_17,customer433@example.com,8068511897.0,Rivers,Whatsapp Commerce,Beauty,Dark & Lovely Relaxer,10083.42,2,0,20166.84,Pos,62.0,Male,Regular,1.0,12.0,True,INVALID,20166.84,2023,1,January,Q1,56-65,False,No Discount
ORD-100434,2024-12-06,Customer_44,customer434@example.com,8031909399.0,Anambra,Konga,Books,Ican Study Pack,1908.76,3,0,5726.28,Ussd,38.0,Female,Vip,3.0,4.0,False,INVALID,5726.28,2024,12,December,Q4,36-45,False,No Discount
ORD-100435,2023-01-01,Unknown Customer,customer435@example.com,8070036841.0,Kano,Konga,Beauty,Dark & Lovely Relaxer,20680.61,4,5,78586.32,Bank Transfer,64.0,Male,Vip,4.0,11.0,False,INVALID,78586.318,2023,1,January,Q1,56-65,True,0-9%
ORD-100436,2023-01-01,Customer_46,customer436@example.com,8088273204.0,Oyo,Whatsapp Commerce,Beauty,Dark & Lovely Relaxer,9798.37,1,15,8328.61,Card,62.0,Female,Regular,3.0,6.0,False,INVALID,8328.6145,2023,1,January,Q1,56-65,False,15-19%
ORD-100437,2023-01-01,Customer_90,customer437@example.com,8097772568.0,Lagos,Jiji,Beauty,Mac Foundation,20614.61,2,10,37106.3,Pos,35.0,Male,Regular,5.0,5.0,False,INVALID,37106.298,2023,1,January,Q1,26-35,False,10-14%
ORD-100438,2023-01-01,Customer_58,customer438@example.com,8059993009.0,Delta,Jiji,Sports,Yoga Mat Non-Slip,32543.52,4,0,130174.08,Pos,33.0,Female,New,4.0,3.0,False,INVALID,130174.08,2023,1,January,Q1,26-35,True,No Discount
ORD-100439,2023-01-01,Customer_28,customer439@example.com,885616305.0,Kano,Jiji,Groceries,Golden Penny Rice 25Kg,507.72,2,0,1015.44,Ussd,33.0,Female,New,2.0,8.0,False,INVALID,1015.44,2023,1,January,Q1,26-35,False,No Discount
ORD-100440,2023-01-01,Customer_14,customer440@example.com,8060048591.0,Lagos,Jumia,Electronics,Lg Air Conditioner,68244.32,3,15,174023.02,Ussd,17.0,Female,Regular,1.0,7.0,True,INVALID,174023.016,2023,1,January,Q1,Under 18,True,15-19%
ORD-100441,2023-01-01,Customer_9,customer441@example.com,8044253912.0,Imo,Jumia,Beauty,Dark & Lovely Relaxer,12138.65,1,5,11531.72,Pay On Delivery,19.0,Female,Regular,1.0,3.0,False,INVALID,11531.717499999999,2023,1,January,Q1,18-25,False,0-9%
ORD-100442,2023-01-01,Customer_26,customer442@example.com,8059983495.0,Delta,Jiji,Electronics,Hisense Chest Freezer,331341.72,2,5,629549.27,Card,45.0,Male,Regular,4.0,6.0,False,INVALID,629549.2679999999,2023,1,January,Q1,36-45,True,0-9%
ORD-100443,2023-01-01,Customer_2,missing@,8070490956.0,Imo,Whatsapp Commerce,Beauty,Neutrogena Body Lotion,3273.09,4,20,10473.89,Card,48.0,Female,New,4.0,4.0,False,INVALID,10473.888,2023,1,January,Q1,46-55,False,20%+
ORD-100444,2023-01-01,Customer_75,customer444@example.com,8059459661.0,Abuja,Konga,Books,Nigerian Law Reports,10425.47,4,0,41701.88,Bank Transfer,51.0,Female,Regular,3.0,11.0,False,INVALID,41701.88,2023,1,January,Q1,46-55,False,No Discount
ORD-100445,2023-01-01,Customer_81,customer445@example.com,8021349822.0,Enugu,Flutterwave Store,Groceries,Honeywell Flour 10Kg,4452.68,1,20,3562.14,Bank Transfer,33.0,Female,Regular,2.0,5.0,False,INVALID,3562.1440000000002,2023,1,January,Q1,26-35,False,20%+
ORD-100446,2023-01-01,Unknown Customer,customer446@example.com,8056247391.0,Abuja,Konga,Groceries,Golden Penny Rice 25Kg,6694.41,5,15,28451.24,Pay On Delivery,52.0,Female,Vip,4.0,11.0,False,INVALID,28451.2425,2023,1,January,Q1,46-55,False,15-19%
ORD-100447,2023-01-01,Customer_19,customer447@example.com,8023398958.0,Rivers,Konga,Phones & Tablets,Infinix Hot 40 Pro,263256.44,2,20,421210.3,Card,34.0,Female,Vip,3.0,5.0,False,INVALID,421210.304,2023,1,January,Q1,26-35,True,20%+
ORD-100448,2023-01-01,Customer_39,notanemail,8085424244.0,Kano,Flutterwave Store,Sports,Adidas Running Sneakers,101273.82,1,15,86082.75,Bank Transfer,62.0,Female,New,3.0,7.0,True,INVALID,86082.747,2023,1,January,Q1,56-65,True,15-19%
ORD-100449,2024-01-07,Customer_82,customer449@example.com,8065437170.0,Anambra,Jiji,Phones & Tablets,Tecno Spark 20 Pro,626209.43,4,5,2379595.83,Card,43.0,Male,Vip,4.0,11.0,True,INVALID,2379595.8340000003,2024,1,January,Q1,36-45,True,0-9%
ORD-100450,2024-02-07,Customer_13,customer450@example.com,8024536611.0,Abuja,Konga,Phones & Tablets,Iphone 15 128Gb,210991.07,1,0,210991.07,Card,55.0,Female,New,1.0,7.0,True,INVALID,210991.07,2024,2,February,Q1,46-55,True,No Discount
ORD-100451,2024-03-07,Customer_5,customer451@example.com,952281761.0,Kano,Flutterwave Store,Phones & Tablets,Infinix Hot 40 Pro,135471.37,2,20,216754.19,Bank Transfer,35.0,Male,Premium,2.0,11.0,False,INVALID,216754.192,2024,3,March,Q1,26-35,True,20%+
ORD-100452,2024-04-07,Customer_50,customer452@example.com,8017087098.0,Kaduna,Whatsapp Commerce,Phones & Tablets,Infinix Hot 40 Pro,699061.56,1,0,699061.56,Ussd,64.0,Female,Regular,2.0,3.0,True,INVALID,699061.56,2024,4,April,Q2,56-65,True,No Discount
ORD-100453,2024-06-07,Customer_23,customer453@example.com,8017191061.0,Rivers,Whatsapp Commerce,Phones & Tablets,Xiaomi Redmi Note 13,771876.04,5,0,3859380.2,Ussd,48.0,Female,New,1.0,10.0,False,INVALID,3859380.2,2024,6,June,Q2,46-55,True,No Discount
ORD-100454,2024-07-07,Customer_88,customer454@example.com,8042225321.0,Delta,Whatsapp Commerce,Furniture,Wardrobe 4-Door,39868.6,4,10,143526.96,Bank Transfer,27.0,Male,Vip,4.0,5.0,True,INVALID,143526.96,2024,7,July,Q3,26-35,True,10-14%
ORD-100455,2024-08-07,Customer_29,customer455@example.com,8053722273.0,Kano,Jiji,Groceries,Dangote Semolina 10Kg,5984.53,2,0,11969.06,Pay On Delivery,30.0,Female,Premium,3.0,7.0,False,INVALID,11969.06,2024,8,August,Q3,26-35,False,No Discount
ORD-100456,2024-09-07,Customer_72,customer456@example.com,8091257080.0,Lagos,Konga,Phones & Tablets,Iphone 15 128Gb,730786.25,4,5,2776987.75,Pos,56.0,Female,Vip,4.0,5.0,True,INVALID,2776987.75,2024,9,September,Q3,56-65,True,0-9%
ORD-100457,2023-01-01,Customer_26,customer457@example.com,0000000000,Delta,Konga,Beauty,Nivea Fair & Lovely,21548.11,2,10,38786.6,Card,54.0,Male,New,4.0,5.0,True,INVALID,38786.598000000005,2023,1,January,Q1,46-55,False,10-14%
ORD-100458,2024-12-07,Customer_79,customer458@example.com,8035348674.0,Rivers,Jumia,Groceries,Indomie Noodles Carton,7733.9,1,0,7733.9,Pos,17.0,Male,Premium,3.0,9.0,False,INVALID,7733.9,2024,12,December,Q4,Under 18,False,No Discount
ORD-100459,2023-01-01,Customer_57,customer459@example.com,8078121961.0,Abuja,Whatsapp Commerce,Groceries,Dangote Semolina 10Kg,6200.71,2,0,12401.42,Bank Transfer,44.0,Male,Vip,3.0,3.0,False,INVALID,12401.42,2023,1,January,Q1,36-45,False,No Discount
ORD-100460,2023-01-01,Customer_1,customer460@example.com,8030126905.0,Kaduna,Jiji,Fashion,Female Gele Headtie,21297.7,3,0,63893.1,Card,56.0,Male,Premium,3.0,13.0,False,INVALID,63893.100000000006,2023,1,January,Q1,56-65,False,No Discount
ORD-100461,2023-01-01,Customer_28,customer461@example.com,8033627761.0,Imo,Flutterwave Store,Furniture,L-Shape Office Sofa,173177.2,3,10,467578.44,Pos,25.0,Female,Regular,5.0,6.0,True,INVALID,467578.44000000006,2023,1,January,Q1,18-25,True,10-14%
ORD-100462,2023-01-01,Customer_62,customer462@example.com,8093948610.0,Oyo,Jiji,Phones & Tablets,Iphone 15 128Gb,280368.2,3,0,841104.6,Ussd,17.0,Male,Regular,1.0,1.0,False,INVALID,841104.6000000001,2023,1,January,Q1,Under 18,True,No Discount
ORD-100463,2023-01-01,Customer_47,customer463@example.com,8012983820.0,Delta,Konga,Electronics,Lg Air Conditioner,257681.6,5,0,1288408.0,Pay On Delivery,26.0,Male,Premium,2.0,10.0,False,INVALID,1288408.0,2023,1,January,Q1,26-35,True,No Discount
ORD-100464,2023-01-01,Customer_78,customer464@example.com,8091311243.0,Delta,Whatsapp Commerce,Books,Waec Past Questions,9255.04,5,15,39333.92,Pos,28.0,Male,Vip,3.0,5.0,False,INVALID,39333.920000000006,2023,1,January,Q1,26-35,False,15-19%
ORD-100465,2023-01-01,Customer_98,customer465@example.com,734068436.0,Anambra,Jumia,Sports,Nigeria Football Jersey,26442.02,1,15,22475.72,Pay On Delivery,25.0,Female,Vip,2.0,8.0,False,INVALID,22475.717,2023,1,January,Q1,18-25,False,15-19%
ORD-100466,2023-01-01,Customer_59,customer466@example.com,8073979339.0,Abuja,Jiji,Beauty,Dark & Lovely Relaxer,21808.57,5,15,92686.42,Ussd,29.0,Male,Vip,2.0,5.0,False,INVALID,92686.4225,2023,1,January,Q1,26-35,True,15-19%
ORD-100467,2023-01-01,Customer_31,customer467@example.com,8084977398.0,Delta,Jumia,Electronics,Lg Air Conditioner,254499.55,1,10,229049.6,Pos,33.0,Female,Regular,1.0,9.0,False,INVALID,229049.595,2023,1,January,Q1,26-35,True,10-14%
ORD-100468,2023-01-01,Customer_70,customer468@example.com,816515766.0,Anambra,Konga,Furniture,6Ft Orthopedic Mattress,292306.39,4,15,993841.73,Bank Transfer,41.5,Female,New,2.0,11.0,False,INVALID,993841.726,2023,1,January,Q1,36-45,True,15-19%
ORD-100469,2023-01-01,Customer_49,notanemail,0000000000,Rivers,Flutterwave Store,Books,Nigerian Law Reports,6292.55,4,0,25170.2,Card,54.0,Female,New,4.0,6.0,False,INVALID,25170.2,2023,1,January,Q1,46-55,False,No Discount
ORD-100470,2023-01-01,Customer_5,customer470@example.com,8096221839.0,Delta,Jiji,Furniture,Wardrobe 4-Door,283035.58,1,0,283035.58,Ussd,43.0,Female,Premium,3.0,8.0,True,INVALID,283035.58,2023,1,January,Q1,36-45,True,No Discount
ORD-100471,2023-01-01,Customer_31,customer471@example.com,8086946396.0,Kaduna,Konga,Beauty,Nivea Fair & Lovely,4653.75,5,10,20941.88,Pay On Delivery,18.0,Male,Vip,3.0,10.0,False,INVALID,20941.875,2023,1,January,Q1,18-25,False,10-14%
ORD-100472,2023-01-01,Customer_37,customer472@example.com,8033024413.0,Delta,Whatsapp Commerce,Groceries,Golden Penny Rice 25Kg,2027.76,2,0,64540.42,Pay On Delivery,35.0,Male,Premium,3.0,8.0,False,INVALID,4055.52,2023,1,January,Q1,26-35,False,No Discount
ORD-100473,2023-01-01,Customer_79,customer473@example.com,8005620629.0,Oyo,Jiji,Books,Ican Study Pack,2184.58,1,10,1966.12,Ussd,21.0,Female,New,5.0,13.0,False,INVALID,1966.122,2023,1,January,Q1,18-25,False,10-14%
ORD-100474,2023-01-01,Customer_15,missing@,8035937816.0,Delta,Jumia,Groceries,Indomie Noodles Carton,1652.44,2,0,3304.88,Bank Transfer,42.0,Male,New,3.0,3.0,False,INVALID,3304.88,2023,1,January,Q1,36-45,False,No Discount
ORD-100475,2024-01-08,Customer_52,customer475@example.com,8040570104.0,Imo,Jiji,Beauty,Maybelline Mascara,11779.39,2,0,23558.78,Bank Transfer,17.0,Male,Vip,2.0,7.0,False,INVALID,23558.78,2024,1,January,Q1,Under 18,False,No Discount
ORD-100476,2024-03-08,Customer_69,customer476@example.com,8093067417.0,Abuja,Konga,Electronics,Scanfrost Refrigerator,192668.72,2,0,385337.44,Pay On Delivery,44.0,Male,Premium,3.0,7.0,False,INVALID,385337.44,2024,3,March,Q1,36-45,True,No Discount
ORD-100477,2024-04-08,Customer_92,customer477@example.com,8005541184.0,Abuja,Konga,Beauty,Neutrogena Body Lotion,1232.26,4,15,4189.68,Ussd,53.0,Male,Vip,1.0,10.0,False,INVALID,4189.684,2024,4,April,Q2,46-55,False,15-19%
ORD-100478,2024-05-08,Customer_97,no-email@placeholder.ng,8051043219.0,Abuja,Jumia,Electronics,Samsung Smart Tv,281927.27,3,0,845781.81,Ussd,18.0,Female,New,3.0,12.0,False,INVALID,845781.81,2024,5,May,Q2,18-25,True,No Discount
ORD-100479,2024-06-08,Customer_11,customer479@example.com,8013286278.0,Kaduna,Konga,Books,Nigerian Law Reports,4377.01,5,0,21885.05,Card,31.0,Male,New,4.0,6.0,False,INVALID,21885.050000000003,2024,6,June,Q2,26-35,False,No Discount
ORD-100480,2024-07-08,Customer_43,customer480@example.com,8034721267.0,Rivers,Jiji,Books,Nigerian Law Reports,11047.83,2,10,19886.09,Pay On Delivery,45.0,Male,Vip,1.0,12.0,False,INVALID,19886.094,2024,7,July,Q3,36-45,False,10-14%
ORD-100481,2024-09-08,Customer_70,customer481@example.com,8082273742.0,Delta,Jumia,Phones & Tablets,Iphone 15 128Gb,775146.12,2,10,1395263.02,Bank Transfer,55.0,Female,Premium,5.0,7.0,False,INVALID,1395263.016,2024,9,September,Q3,46-55,True,10-14%
ORD-100482,2024-10-08,Customer_23,customer482@example.com,8075685222.0,Delta,Konga,Furniture,Glass Centre Table,113092.97,4,10,407134.69,Pos,17.0,Male,Regular,4.0,2.0,True,INVALID,407134.69200000004,2024,10,October,Q4,Under 18,True,10-14%
ORD-100483,2024-11-08,Customer_40,customer483@example.com,8009032487.0,Anambra,Konga,Phones & Tablets,Infinix Hot 40 Pro,388504.43,3,5,1107237.63,Bank Transfer,32.0,Male,Vip,2.0,7.0,False,INVALID,1107237.6255,2024,11,November,Q4,26-35,True,0-9%
ORD-100484,2024-12-08,Customer_63,customer484@example.com,8073424244.0,Abuja,Jiji,Furniture,Glass Centre Table,25585.12,2,0,51170.24,Bank Transfer,56.0,Male,New,2.0,10.0,False,INVALID,51170.24,2024,12,December,Q4,56-65,False,No Discount
ORD-100485,2023-01-01,Customer_2,customer485@example.com,8009505172.0,Imo,Konga,Phones & Tablets,Samsung Galaxy A55,492720.36,2,10,886896.65,Pos,41.5,Female,Regular,3.0,10.0,True,INVALID,886896.648,2023,1,January,Q1,36-45,True,10-14%
ORD-100486,2023-01-01,Customer_79,customer486@example.com,8053419979.0,Anambra,Jiji,Groceries,Titus Sardine 50Pcs,5054.8,1,0,5054.8,Pay On Delivery,50.0,Male,Vip,4.0,1.0,False,INVALID,5054.8,2023,1,January,Q1,46-55,False,No Discount
ORD-100487,2023-01-01,Customer_87,customer487@example.com,8056046018.0,Oyo,Whatsapp Commerce,Books,Acca F3 Textbook,3873.43,1,10,3486.09,Card,58.0,Male,Regular,4.0,1.0,False,INVALID,3486.087,2023,1,January,Q1,56-65,False,10-14%
ORD-100488,2023-01-01,Customer_86,customer488@example.com,8068431241.0,Delta,Jiji,Electronics,Lg Air Conditioner,202068.25,4,5,767859.35,Bank Transfer,16.0,Female,Vip,3.0,3.0,False,INVALID,767859.35,2023,1,January,Q1,Under 18,True,0-9%
ORD-100489,2023-01-01,Customer_73,no-email@placeholder.ng,8036297550.0,Delta,Flutterwave Store,Furniture,Wardrobe 4-Door,132131.57,3,15,336935.5,Bank Transfer,60.0,Male,New,1.0,3.0,False,INVALID,336935.5035,2023,1,January,Q1,56-65,True,15-19%
ORD-100490,2023-01-01,Customer_47,customer490@example.com,8090766999.0,Kano,Konga,Beauty,Mac Foundation,4691.98,2,0,9383.96,Pay On Delivery,30.0,Female,Vip,1.0,1.0,False,INVALID,9383.96,2023,1,January,Q1,26-35,False,No Discount
ORD-100491,2023-01-01,Customer_30,customer491@example.com,8082834659.0,Imo,Whatsapp Commerce,Furniture,Glass Centre Table,334471.75,4,5,1270992.65,Pay On Delivery,41.0,Female,Regular,2.0,12.0,True,INVALID,1270992.65,2023,1,January,Q1,36-45,True,0-9%
ORD-100492,2023-01-01,Customer_16,no-email@placeholder.ng,8072956899.0,Kaduna,Jumia,Electronics,Sony Home Theatre,124185.03,4,15,422229.1,Ussd,52.0,Female,Premium,3.0,7.0,False,INVALID,422229.102,2023,1,January,Q1,46-55,True,15-19%
ORD-100493,2023-01-01,Customer_59,customer493@example.com,8070534417.0,Kaduna,Flutterwave Store,Phones & Tablets,Infinix Hot 40 Pro,486551.91,1,20,389241.53,Pay On Delivery,36.0,Male,New,2.0,7.0,False,INVALID,389241.528,2023,1,January,Q1,36-45,True,20%+
ORD-100494,2023-01-01,Customer_47,customer494@example.com,8040514578.0,Enugu,Jumia,Furniture,Glass Centre Table,230792.21,5,20,923168.84,Pay On Delivery,64.0,Male,New,5.0,10.0,False,INVALID,923168.8400000001,2023,1,January,Q1,56-65,True,20%+
ORD-100495,2023-01-01,Customer_30,customer495@example.com,8031164600.0,Delta,Flutterwave Store,Sports,Adidas Running Sneakers,118169.11,1,0,118169.11,Bank Transfer,46.0,Male,Regular,1.0,13.0,False,INVALID,118169.11,2023,1,January,Q1,46-55,True,No Discount
ORD-100496,2023-01-01,Customer_9,customer496@example.com,8072019965.0,Abuja,Whatsapp Commerce,Groceries,Golden Penny Rice 25Kg,1621.85,3,0,4865.55,Card,40.0,Male,Vip,4.0,2.0,True,INVALID,4865.549999999999,2023,1,January,Q1,36-45,False,No Discount
ORD-100497,2023-01-01,Customer_65,customer497@example.com,8097256900.0,Kano,Whatsapp Commerce,Books,Ican Study Pack,6217.66,2,0,12435.32,Bank Transfer,38.0,Male,Vip,1.0,10.0,False,INVALID,12435.32,2023,1,January,Q1,36-45,False,No Discount
ORD-100498,2023-01-01,Customer_59,customer498@example.com,919962901.0,Anambra,Whatsapp Commerce,Electronics,Lg Air Conditioner,242952.97,4,0,971811.88,Pay On Delivery,39.0,Female,Vip,4.0,5.0,False,INVALID,971811.88,2023,1,January,Q1,36-45,True,No Discount
ORD-100499,2023-01-01,Customer_64,missing@,8054455084.0,Delta,Flutterwave Store,Books,Ican Study Pack,5471.89,2,5,10396.59,Ussd,53.0,Female,New,5.0,6.0,False,INVALID,10396.591,2023,1,January,Q1,46-55,False,0-9%
ORD-100500,2024-01-09,Customer_8,customer500@example.com,8066408874.0,Enugu,Jiji,Sports,Yoga Mat Non-Slip,117039.88,1,15,64540.42,Card,43.0,Female,New,5.0,7.0,False,INVALID,99483.898,2024,1,January,Q1,36-45,False,15-19%
ORD-100501,2024-02-09,Customer_52,customer501@example.com,8002636456.0,Enugu,Jumia,Furniture,Wardrobe 4-Door,367896.62,3,0,1103689.86,Ussd,36.0,Female,Regular,1.0,4.0,True,INVALID,1103689.8599999999,2024,2,February,Q1,36-45,True,No Discount
ORD-100502,2024-03-09,Customer_18,customer502@example.com,8066622611.0,Oyo,Jiji,Furniture,Computer Work Desk,337067.33,4,15,1146028.92,Pos,58.0,Male,Vip,4.0,2.0,False,INVALID,1146028.922,2024,3,March,Q1,56-65,True,15-19%
ORD-100503,2024-05-09,Customer_91,customer503@example.com,8057996311.0,Lagos,Jiji,Beauty,Nivea Fair & Lovely,19120.83,2,15,32505.41,Ussd,33.0,Female,Vip,5.0,5.0,False,INVALID,32505.411000000004,2024,5,May,Q2,26-35,False,15-19%
